date,death,avg_death,temp,dptp,rhum,pm10,o3
1995-03-10,118,125.5,4.72222222222222,35.5,64.75,34.353916631,16.651826893
1995-03-11,114,111,10.5555555555556,38.75,52.125,26.935828706,29.9614034813
1995-03-12,120,112.5,14.7222222222222,44.25,52.5,28.013306172,33.321663516
1995-03-13,132,122.5,16.3888888888889,44.25,50,52.476196136,22.329654349
1995-03-14,117,116.2,16.1111111111111,44.375,51.875,64.210802854,19.720593815
1995-03-15,89,112.4,15,43.375,76.25,61.782589704,22.836649032
1995-03-16,125,115.8,12.2222222222222,41,74.875,44.499496687,16.514503533
1995-03-17,120,125.5,5.83333333333333,33.5,79.875,18.597351108,26.4511079141
1995-03-18,137,111,9.44444444444444,40.5,64.75,28.694934614,24.540738865
1995-03-19,119,112.5,10,42.25,83.375,53.727035357,15.334918826
1995-03-20,127,122.5,10.2777777777778,39.125,86,31.665825874,15.425886443
1995-03-21,104,116.2,6.38888888888889,30.125,61.25,19.246384305,18.101549446
1995-03-22,107,112.4,3.88888888888889,31.75,78.625,14.200173663,23.3264268122
1995-03-23,120,115.8,2.22222222222222,28.75,79.875,7.590014142,25.8875115093
1995-03-24,131,125.5,2.77777777777778,22.375,56.875,14.187431789,26.5903439573
1995-03-25,119,111,5.55555555555556,22.5,38.25,22.124661891,27.0540951656
1995-03-26,114,112.5,6.38888888888889,25.375,41.75,25.061367618,25.5871711152
1995-03-27,135,122.5,5.27777777777778,36.25,89.375,19.499151024,16.860028075
1995-03-28,123,116.2,5,37.625,89.625,20.628428758,6.430102505
1995-03-29,134,112.4,4.44444444444444,33,76,25.323872286,10.018505732
1995-03-30,118,115.8,4.72222222222222,29.5,66.25,18.687744635,12.170621903
1995-03-31,106,125.5,2.5,29.875,82,22.610213728,11.011904066
1995-04-01,111,122.4,2.77777777777778,26.75,54.625,20.329801108,14.796048496
1995-04-02,113,111,6.66666666666667,27.5,38.875,13.356736459,24.0925613868
1995-04-03,122,123.25,12.7777777777778,39,53.625,23.206411205,22.034794037
1995-04-04,109,123,0.555555555555556,1.375,32.25,20.119522372,23.8006994558
1995-04-05,100,113,1.38888888888889,22.75,37.625,34.604614515,16.948983021
1995-04-06,113,118.25,11.1111111111111,28.625,49.5,39.1426604381,24.2030090569
1995-04-07,107,117.4,5.83333333333333,35.125,79.25,34.5951151939,24.0360224207
1995-04-08,124,122.4,6.11111111111111,36.375,85.5,37.284714115,15.698225718
1995-04-09,106,111,3.05555555555556,24.375,55.5,12.370276265,32.547824157
1995-04-10,122,123.25,2.5,32.125,77.5,13.267648326,19.881672185
1995-04-11,129,123,9.72222222222222,48.25,89.75,33.736554559,11.539204703
1995-04-12,113,113,4.16666666666667,34.25,80.25,9.116949348,18.55412624
1995-04-13,119,118.25,9.44444444444444,29.625,47.25,18.199569872,32.443954159
1995-04-14,109,117.4,5.83333333333333,29.875,63.25,9.626620588,32.2082840536
1995-04-15,110,122.4,8.05555555555556,36.375,54.75,25.046009857,28.2436497559
1995-04-16,108,111,10.8333333333333,39.375,64.5,34.244073207,18.053125622
1995-04-17,112,123.25,10.2777777777778,35.125,61.5,28.205116768,27.8689964239
1995-04-18,120,123,16.1111111111111,42,57.875,44.718315425,26.8409908384
1995-04-19,136,113,8.61111111111111,34.375,64,14.761109592,24.3500937401
1995-04-20,114,118.25,6.66666666666667,44.75,97,24.667326554,16.636251249
1995-04-21,103,117.4,8.05555555555556,41.375,87.25,28.87106677,10.560957142
1995-04-22,129,122.4,10.5555555555556,35.125,51.875,16.869685879,21.606239957
1995-04-23,118,111,7.22222222222222,32.375,62.375,16.443620105,21.937406376
1995-04-24,121,123.25,8.61111111111111,39.75,69.75,42.0185756972,18.919840139
1995-04-25,118,123,8.33333333333333,35.875,55.5,27.414165187,19.361986589
1995-04-26,105,113,10,50.25,98.5,29.412504279,9.467479598
1995-04-27,126,118.25,8.61111111111111,36.5,63.625,17.463548878,19.208728906
1995-04-28,108,117.4,11.6666666666667,38.625,53.875,29.000546968,16.812564235
1995-04-29,109,122.4,9.72222222222222,34.875,64.625,26.229382195,16.984463728
1995-04-30,113,111,6.94444444444444,36.875,78.75,5.25911546,25.6333563295
1995-05-01,122,116.6,7.5,37.25,69,10.657875857,22.4195838962
1995-05-02,101,115.4,10.2777777777778,31.75,50.125,13.639470866,22.017850629
1995-05-03,99,114,9.72222222222222,32.125,42.375,32.551657971,18.574309599
1995-05-04,109,119,11.3888888888889,45.875,79.125,33.218781922,15.582751582
1995-05-05,136,106,12.7777777777778,40.625,61.125,46.338403348,21.121910437
1995-05-06,91,119.5,13.3333333333333,37.625,43.375,41.0490906855,21.960756586
1995-05-07,116,106.8,16.9444444444444,46.75,49.375,41.8833977613,37.217358864
1995-05-08,107,116.6,14.1666666666667,42.75,58,39.325588078,25.0881535829
1995-05-09,118,115.4,16.3888888888889,54.625,92.75,43.4822345815,21.880453263
1995-05-10,114,114,10.5555555555556,49,92.625,29.88485843,10.463138634
1995-05-11,105,119,15.2777777777778,47.625,65.25,24.833896737,18.308162149
1995-05-12,129,106,15.5555555555556,48.75,54.875,32.95233322,24.9225766171
1995-05-13,115,119.5,16.6666666666667,62.625,93.375,30.280028269,23.2357873659
1995-05-14,114,106.8,16.9444444444444,51.375,66.875,18.818126357,29.2720969845
1995-05-15,125,116.6,16.3888888888889,44.125,42.75,29.147868003,21.084210179
1995-05-16,119,115.4,20.2777777777778,65.875,87.5,45.300110112,23.5116919208
1995-05-17,106,114,14.7222222222222,37.625,55.25,12.775888151,21.515574266
1995-05-18,110,119,11.3888888888889,37.25,58.625,11.283178298,19.548884716
1995-05-19,117,106,15.8333333333333,41.75,41.75,34.3066661535,20.747176202
1995-05-20,115,119.5,18.8888888888889,40.75,41.5,37.3224804883,26.6337662876
1995-05-21,94,106.8,15.8333333333333,40.625,50,28.875550935,26.998779361
1995-05-22,115,116.6,16.6666666666667,46,40.125,64.798978335,25.6816939634
1995-05-23,95,115.4,15.2777777777778,53.875,93.125,35.7751431402,20.789008622
1995-05-24,109,114,10.8333333333333,46.375,90.125,8.412626708,22.461268317
1995-05-25,111,119,12.7777777777778,46,73,12.819892733,18.070015452
1995-05-26,118,106,12.7777777777778,43.625,63.125,19.27313821,23.3642844101
1995-05-27,136,119.5,15.8333333333333,57.5,85.875,29.267706376,21.398405252
1995-05-28,99,106.8,18.6111111111111,55.375,80.25,18.678100199,27.1815322873
1995-05-29,99,116.6,16.1111111111111,46.5,58.125,14.157451085,23.6991752974
1995-05-30,129,115.4,19.7222222222222,48.125,45.625,43.3620646069,21.517820319
1995-05-31,108,114,20.8333333333333,51.625,47.25,78.843408202,28.8726798612
1995-06-01,109,113.6,21.9444444444444,55.25,58.875,63.347650295,30.5554033666
1995-06-02,127,114.5,19.7222222222222,60.875,90.5,63.505078262,15.435545279
1995-06-03,95,118.25,19.4444444444444,57.25,70.875,39.5183471093,34.749124554
1995-06-04,117,111,19.4444444444444,53.75,59,32.003199139,33.792333331
1995-06-05,128,119.5,19.7222222222222,56.875,60.625,44.4918462,34.61991526
1995-06-06,118,114.25,23.3333333333333,64.625,75.875,70.423098074,29.2058888203
1995-06-07,131,113,21.9444444444444,59,78.875,34.3709035402,32.833126085
1995-06-08,98,113.6,11.9444444444444,45,78.625,17.589847789,20.281997462
1995-06-09,104,114.5,15,51.75,81.125,38.6347855284,16.753290181
1995-06-10,103,118.25,19.7222222222222,51,48.875,32.730521426,24.5122167059
1995-06-11,114,111,15,44.875,57.25,15.24108665,21.147632886
1995-06-12,106,119.5,16.1111111111111,41.125,48.375,21.706248888,21.104503708
1995-06-13,117,114.25,19.7222222222222,45.75,39.875,55.715902234,16.820487793
1995-06-14,123,113,23.3333333333333,52,45.125,60.641956174,34.337411476
1995-06-15,102,113.6,22.2222222222222,53.25,43.25,77.253786533,42.727721613
1995-06-16,136,114.5,24.7222222222222,54.875,39.125,86.258217622,42.330918526
1995-06-17,93,118.25,25.2777777777778,61.625,51.75,75.215419176,44.693034253
1995-06-18,130,111,27.7777777777778,63.375,51.625,55.178686139,49.26009887
1995-06-19,120,119.5,28.0555555555556,65.25,54.5,58.687227278,45.346776579
1995-06-20,116,114.25,29.4444444444444,63.75,52.625,57.567604179,46.729608053
1995-06-21,121,113,25.5555555555556,61.75,59.125,50.749113197,37.179268478
1995-06-22,118,113.6,26.6666666666667,62.5,57.375,63.82845042,47.620887898
1995-06-23,113,114.5,26.3888888888889,55.75,47.375,62.663205955,64.193229386
1995-06-24,113,118.25,25.2777777777778,62.375,59.375,73.064292225,65.808267683
1995-06-25,114,111,24.1666666666667,63.75,63.375,53.465609371,48.013437642
1995-06-26,103,119.5,24.1666666666667,62.625,65.25,45.674758793,37.033391452
1995-06-27,107,114.25,22.5,67.375,87.125,38.0814357934,25.8235433865
1995-06-28,118,113,23.3333333333333,65.25,71.375,52.099885148,23.981005862
1995-06-29,114,113.6,25,65.25,63.625,40.6733152921,27.239590956
1995-06-30,111,114.5,21.9444444444444,51.125,49.625,43.6319252653,29.3733541692
1995-07-01,109,108.6,18.6111111111111,47.75,55.25,15.640463184,27.4719876048
1995-07-02,103,92,17.5,49.375,47.875,27.124863799,24.8127539975
1995-07-03,112,107,21.6666666666667,57.5,51,49.113623124,43.63302109
1995-07-04,102,104,24.1666666666667,69.5,68.125,40.6284991568,29.2245864582
1995-07-05,119,108.75,23.8888888888889,63.875,59,56.260593109,29.8579590659
1995-07-06,102,112.5,22.2222222222222,54,51.25,25.225764466,32.1253745082
1995-07-07,107,108.4,21.3888888888889,55.625,63.375,39.712768536,26.5568735121
1995-07-08,112,108.6,21.3888888888889,54.25,51.125,37.0504593395,27.144394528
1995-07-09,97,92,22.7777777777778,60.875,73.25,34.7557936794,40.621373993
1995-07-10,122,107,23.0555555555556,63,55.125,50.236839097,25.9859987768
1995-07-11,119,104,26.1111111111111,64.625,58.5,53.737971241,39.134272836
1995-07-12,116,108.75,29.1666666666667,73.125,57,75.260005105,44.55612179
1995-07-13,121,112.5,33.3333333333333,76.375,57.25,90.363654202,57.017440172
1995-07-14,226,108.4,33.0555555555556,75.625,58.375,54.928189376,50.35129942
1995-07-15,411,108.6,30,69,69,48.804633204,49.972685338
1995-07-16,287,92,28.3333333333333,67.75,62.25,25.675564849,42.484976848
1995-07-17,228,107,25.8333333333333,55.25,46.625,30.95603474,27.6921766986
1995-07-18,159,104,23.3333333333333,54.75,47.75,38.0318191606,24.7015052253
1995-07-19,142,108.75,24.1666666666667,57.875,45.375,43.0603379452,24.1350829004
1995-07-20,123,112.5,23.0555555555556,67.625,86.125,40.618078499,17.175127208
1995-07-21,102,108.4,23.3333333333333,56,49.25,31.891898485,25.3882471165
1995-07-22,94,108.6,24.4444444444444,68.5,74.25,36.8681132604,22.183416919
1995-07-23,109,92,24.4444444444444,67,72.25,20.974935007,30.029858997
1995-07-24,107,107,26.1111111111111,68.25,73.375,41.8889541116,27.594165435
1995-07-25,112,104,27.5,64.5,57,41.3780285906,23.0873193298
1995-07-26,103,108.75,25,68,76,32.227181809,35.487530943
1995-07-27,120,112.5,26.9444444444444,67.375,67.875,36.0116515123,40.791352585
1995-07-28,97,108.4,26.9444444444444,63.125,58,28.090314512,31.605099433
1995-07-29,115,108.6,28.0555555555556,69,60.375,38.3706622516,28.4188802945
1995-07-30,100,92,28.6111111111111,72.125,63.375,41.2908802613,36.739787556
1995-07-31,124,107,29.1666666666667,68.25,54.625,79.724499896,38.838712452
1995-08-01,97,112.2,23.8888888888889,65.375,77.5,23.248573545,28.5841788245
1995-08-02,85,111.8,23.3333333333333,71.375,89.75,25.739557977,22.4460564435
1995-08-03,102,117.5,23.8888888888889,72.25,87.5,31.700189994,7.006796395
1995-08-04,95,114,25,69.75,82.875,36.7520180042,8.145870701
1995-08-05,100,103.75,24.7222222222222,69.125,77.375,32.404354561,25.2826536391
1995-08-06,90,104.75,25.5555555555556,68.875,69.75,23.675837143,32.619941237
1995-08-07,104,109.2,26.3888888888889,70.5,75.125,37.4899973605,22.6085703995
1995-08-08,125,112.2,26.3888888888889,71.75,76.75,54.983692901,28.268765504
1995-08-09,113,111.8,23.8888888888889,69,76.5,46.475015215,5.811332249
1995-08-10,107,117.5,26.6666666666667,70.875,70.5,35.556841981,17.127049338
1995-08-11,109,114,27.7777777777778,72.75,66,53.030704606,26.3490346552
1995-08-12,112,103.75,30.2777777777778,74.75,66.75,56.050775569,41.74865935
1995-08-13,125,104.75,30.5555555555556,74.75,62.75,48.345585869,39.06275694
1995-08-14,122,109.2,30.5555555555556,72.125,64,52.718378875,30.8467127929
1995-08-15,140,112.2,25.5555555555556,72.75,81.625,27.727412637,26.6184027129
1995-08-16,104,111.8,28.8888888888889,72.875,85.75,42.7375918758,14.578641231
1995-08-17,112,117.5,27.5,73.375,81.5,32.146881656,25.4065937648
1995-08-18,113,114,27.2222222222222,71.875,75,31.180228764,34.545989241
1995-08-19,99,103.75,27.2222222222222,71.125,83.25,32.334341314,23.2295210605
1995-08-20,93,104.75,23.3333333333333,63.625,70.75,10.767749426,25.270129728
1995-08-21,81,109.2,24.1666666666667,60.25,53.75,29.734526284,21.075862115
1995-08-22,104,112.2,23.3333333333333,53.625,51.75,23.224538029,18.678112181
1995-08-23,134,111.8,23.3333333333333,62.875,59.375,45.124064348,18.926299729
1995-08-24,98,117.5,24.4444444444444,65.375,69.625,43.6362971354,23.7193729784
1995-08-25,106,114,27.2222222222222,66,59.5,51.691215619,31.1855476524
1995-08-26,110,103.75,26.6666666666667,65.5,61.5,71.645996207,41.583589013
1995-08-27,126,104.75,25.2777777777778,70,77.625,82.616033487,42.097076064
1995-08-28,102,109.2,24.4444444444444,69.875,76.125,56.159973337,14.558477547
1995-08-29,102,112.2,26.6666666666667,68,70.75,45.603970714,18.345428098
1995-08-30,106,111.8,28.3333333333333,67,55.625,84.077047118,38.247999559
1995-08-31,111,117.5,26.1111111111111,57.125,53,46.933435055,33.875916052
1995-09-01,104,119.6,20.8333333333333,53.625,58.5,20.002590342,19.628078802
1995-09-02,125,101.5,20.2777777777778,55.875,56.25,33.025094888,19.229757943
1995-09-03,104,110.75,22.2222222222222,55.625,54,31.509989691,33.661829064
1995-09-04,94,109.75,23.8888888888889,59,53.375,58.017345642,45.973664099
1995-09-05,111,109.75,24.7222222222222,61.125,52.125,85.883676068,28.2726319694
1995-09-06,110,111,23.6111111111111,59.875,66,63.557637432,35.373370291
1995-09-07,117,109.6,16.6666666666667,55.875,91,19.545171242,15.839110016
1995-09-08,103,119.6,16.1111111111111,49.125,69.125,6.064333079,23.6023155707
1995-09-09,106,101.5,14.7222222222222,46.375,62.125,10.633579401,22.195038588
1995-09-10,104,110.75,12.5,43.375,66.875,6.722280606,23.0725795599
1995-09-11,108,109.75,15,46.375,56,25.195144774,16.204614295
1995-09-12,102,109.75,18.6111111111111,59.625,64.875,55.132603238,15.80677844
1995-09-13,122,111,22.7777777777778,61.25,65.125,43.6960467757,24.5513145049
1995-09-14,125,109.6,19.1666666666667,54.5,76.125,24.216148513,19.116477937
1995-09-15,94,119.6,18.6111111111111,55.5,65.875,33.12446157,14.323167707
1995-09-16,104,101.5,23.0555555555556,65.25,75.875,38.0299720842,25.6524871947
1995-09-17,107,110.75,13.6111111111111,42.375,65.75,5.027424416,16.487709312
1995-09-18,90,109.75,13.3333333333333,48,66.125,28.026128056,8.476405485
1995-09-19,118,109.75,16.3888888888889,57.625,87.75,29.032412793,10.334104317
1995-09-20,112,111,12.7777777777778,48.375,88.5,19.026538414,9.908524904
1995-09-21,103,109.6,7.5,40.125,91.125,9.684174273,11.302206105
1995-09-22,102,119.6,6.66666666666667,27.75,56.5,11.204648231,7.662635114
1995-09-23,95,101.5,6.66666666666667,35.875,59.75,28.032376021,12.432781526
1995-09-24,128,110.75,9.72222222222222,37.625,50.875,22.227641773,17.680312911
1995-09-25,114,109.75,13.3333333333333,43.75,66.25,44.985982388,12.0363442
1995-09-26,116,109.75,15.5555555555556,43.125,50,56.965659139,13.689748996
1995-09-27,126,111,19.4444444444444,48,52.25,51.542678857,18.467086533
1995-09-28,104,109.6,19.4444444444444,46.875,43.875,85.06372843,22.01212186
1995-09-29,109,119.6,20,49.375,40.625,70.110321149,29.3976736364
1995-09-30,130,101.5,23.8888888888889,55.25,47,75.707478903,47.50805602
1995-10-01,112,107.6,19.1666666666667,48.25,56.625,34.9677585291,25.6621489205
1995-10-02,108,114.4,17.7777777777778,54.5,74.75,50.497554231,12.813795437
1995-10-03,111,122.75,16.6666666666667,53.75,84.125,32.024143587,12.630325743
1995-10-04,106,114.75,14.4444444444444,50.375,73.875,34.5520868562,14.187957948
1995-10-05,95,124.5,14.4444444444444,54.25,84.375,21.081655009,17.227024874
1995-10-06,105,123.25,14.1666666666667,51.25,89.5,25.389091286,5.637728657
1995-10-07,122,116,9.72222222222222,42.375,71.875,8.248043319,6.337357729
1995-10-08,98,107.6,11.3888888888889,46.875,74.25,20.329771985,10.158343948
1995-10-09,96,114.4,16.3888888888889,45.625,60.75,36.9839810838,12.938654748
1995-10-10,101,122.75,13.8888888888889,44.375,62.875,59.432365374,6.118002685
1995-10-11,99,114.75,16.9444444444444,49.875,56.5,84.829279247,11.959046915
1995-10-12,118,124.5,20.2777777777778,48.875,44,57.914766305,24.2632949489
1995-10-13,131,123.25,21.1111111111111,52.625,58.75,79.002326024,29.1135766724
1995-10-14,115,116,8.88888888888889,36.375,65,17.992160789,10.684911981
1995-10-15,98,107.6,8.05555555555556,29.75,53.5,8.075395065,13.548502785
1995-10-16,116,114.4,8.88888888888889,30.625,52,30.519074198,8.095511279
1995-10-17,120,122.75,15.2777777777778,44.125,40.25,76.053630786,14.170462664
1995-10-18,113,114.75,14.4444444444444,47.125,73.75,34.268661549,13.356853232
1995-10-19,112,124.5,17.7777777777778,51.75,79.125,65.445822893,24.3453522373
1995-10-20,105,123.25,6.94444444444444,39,91,10.925002019,4.33290914
1995-10-21,110,116,3.61111111111111,35.25,92.875,8.98763586,5.382066762
1995-10-22,102,107.6,8.88888888888889,39,56.375,23.375987118,9.599679885
1995-10-23,110,114.4,15.5555555555556,46.625,66.75,37.3509047512,25.6143181101
1995-10-24,112,122.75,5.83333333333333,34.75,81.125,15.754158166,10.982871775
1995-10-25,93,114.75,8.05555555555556,33.25,45.875,43.3977393605,7.394367319
1995-10-26,118,124.5,10.8333333333333,44.625,59.5,36.3339311231,7.465445791
1995-10-27,118,123.25,11.6666666666667,45.75,86.625,18.421619793,12.194373643
1995-10-28,94,116,7.5,40.75,86.125,9.841603811,7.539958884
1995-10-29,92,107.6,6.66666666666667,34.75,66.875,9.858875984,10.291752994
1995-10-30,80,114.4,6.11111111111111,38.625,86.25,13.155860128,9.657294624
1995-10-31,105,122.75,6.94444444444444,45.375,94.875,11.825403678,6.507341298
1995-11-01,135,113.4,13.0555555555556,59.25,93.375,25.758725187,6.934471319
1995-11-02,103,114.5,6.94444444444444,27.875,76,9.228603031,7.277453018
1995-11-03,100,125.25,-1.11111111111111,19.25,64.375,13.755159071,14.281541103
1995-11-04,134,125.5,-2.5,16.625,69.5,9.838529994,13.048346031
1995-11-05,120,118.25,-1.94444444444444,28.625,80.125,17.736438207,9.251185254
1995-11-06,133,106.75,4.72222222222222,39.5,85.625,33.463808771,8.624138427
1995-11-07,130,116.6,3.33333333333333,19,55.375,22.467226332,12.048983793
1995-11-08,126,113.4,-3.33333333333333,11.375,57.375,15.85360075,14.786286187
1995-11-09,114,114.5,0.277777777777778,27.125,52.125,39.3452875555,8.39589406
1995-11-10,102,125.25,8.05555555555556,37.625,90.25,26.37227828,10.389646369
1995-11-11,126,125.5,-3.05555555555556,11.375,67.875,10.537164305,18.194003829
1995-11-12,128,118.25,-5.27777777777778,20.125,75,14.993474237,8.581667604
1995-11-13,95,106.75,-3.33333333333333,18.25,71.375,26.806305177,5.26426082
1995-11-14,111,116.6,-2.77777777777778,15.75,59.875,31.514609872,8.2733899
1995-11-15,121,113.4,-2.77777777777778,22.25,70.5,24.697871042,8.929993962
1995-11-16,140,114.5,0.277777777777778,22.75,69.125,31.110147387,6.467059252
1995-11-17,103,125.25,1.38888888888889,32.5,83.875,35.096387122,6.313204821
1995-11-18,122,125.5,2.5,28.75,78.625,27.488860196,4.627843748
1995-11-19,115,118.25,3.88888888888889,38.5,79.625,31.863756287,8.215560978
1995-11-20,120,106.75,6.94444444444444,26,53.5,41.4415554116,14.335215652
1995-11-21,98,116.6,-1.94444444444444,15.875,62.25,23.978081569,15.949510945
1995-11-22,125,113.4,-2.5,22.375,64.375,40.960324709,6.120629275
1995-11-23,134,114.5,-2.77777777777778,9.625,52.25,16.023661864,13.065989994
1995-11-24,113,125.25,-4.44444444444444,11.375,40.5,32.397329879,10.453613194
1995-11-25,111,125.5,4.44444444444444,27.375,70,42.4071415778,8.958899259
1995-11-26,103,118.25,6.11111111111111,31.375,67.75,37.7854806996,6.331709495
1995-11-27,132,106.75,1.38888888888889,29.125,96.125,20.688683318,10.993115429
1995-11-28,120,116.6,-6.11111111111111,13.125,80.5,20.340814734,10.734487683
1995-11-29,124,113.4,-5.55555555555556,18.75,75.125,43.3301597555,5.77710871
1995-11-30,124,114.5,2.5,30.875,53.875,33.041206255,6.863346954
1995-12-01,120,129.8,3.88888888888889,24.5,70.25,24.097898177,9.396406043
1995-12-02,123,124.6,4.72222222222222,30.25,40.5,29.843705869,12.461014824
1995-12-03,138,119.25,8.33333333333333,29.625,60.5,30.251367133,12.97607558
1995-12-04,112,128.75,2.5,29.75,68.25,17.785728987,15.799053168
1995-12-05,111,131.5,1.66666666666667,5.125,36.125,25.339242153,12.891116347
1995-12-06,113,125,-2.22222222222222,8.125,44.5,25.92650272,12.508787257
1995-12-07,135,119.6,-3.88888888888889,4.75,46,26.416957126,12.128981421
1995-12-08,137,129.8,-5.83333333333333,21,90.625,30.876622717,8.322355565
1995-12-09,117,124.6,-17.5,-2.875,72.625,70.900495048,24.611966613
1995-12-10,123,119.25,-13.6111111111111,-3.75,55.875,35.0856798271,20.923165102
1995-12-11,116,128.75,-15.2777777777778,2.5,82.125,35.0140846725,9.554475534
1995-12-12,137,131.5,-9.16666666666667,18.625,85.25,30.050570004,9.278078664
1995-12-13,130,125,-1.94444444444444,29.5,92.875,35.0539127142,7.747102769
1995-12-14,131,119.6,3.33333333333333,32.125,94.25,30.89825099,5.358791147
1995-12-15,134,129.8,1.11111111111111,23.5,74.625,39.1055352404,5.761519444
1995-12-16,126,124.6,-2.77777777777778,18.25,67.5,33.207997352,11.571917408
1995-12-17,116,119.25,-1.11111111111111,27,74.125,29.656384637,12.210041251
1995-12-18,123,128.75,1.66666666666667,27.875,77.125,13.783815141,15.600457636
1995-12-19,115,131.5,-1.11111111111111,21.875,73.25,8.861001364,27.5666022632
1995-12-20,129,125,-3.33333333333333,14.875,68.375,22.153184513,12.62814819
1995-12-21,130,119.6,-4.44444444444444,15.375,64.875,15.147346127,13.060995219
1995-12-22,107,129.8,-5.55555555555556,18.125,72.5,15.119863339,10.84795742
1995-12-23,132,124.6,-2.77777777777778,21.25,73.125,22.008830807,9.795249798
1995-12-24,121,119.25,-3.88888888888889,23.75,85.125,21.989577751,14.660813752
1995-12-25,114,128.75,-5.27777777777778,10.5,72.75,20.022267703,22.4468953326
1995-12-26,137,131.5,-6.11111111111111,21,85.375,22.335709455,6.559404086
1995-12-27,133,125,-5,14.375,72.25,28.523465942,9.348899882
1995-12-28,141,119.6,-5,11.875,65.875,38.9802322026,7.04127324
1995-12-29,132,129.8,-3.88888888888889,19,66.375,38.9154065485,8.455042527
1995-12-30,124,124.6,-1.38888888888889,27.125,81.625,29.278629824,5.656667727
1995-12-31,139,119.25,1.11111111111111,32.25,91.5,31.016529359,5.419877787
1996-01-01,134,136,1.66666666666667,31.25,87.125,26.046956409,9.261823042
1996-01-02,140,137.6,-2.5,13.5,63.75,4.094145565,26.5672347005
1996-01-03,142,140,-6.11111111111111,17.625,83.375,15.903774248,20.917922359
1996-01-04,123,138,-6.11111111111111,12.625,71.875,31.75030089,7.227329277
1996-01-05,108,135.75,-8.88888888888889,7.875,68.375,38.2975926692,9.593412743
1996-01-06,137,147.75,-7.22222222222222,17.375,74.5,18.234072857,16.376176954
1996-01-07,153,133.4,-7.5,7.375,74.75,17.687595747,22.9176986013
1996-01-08,143,136,-10.5555555555556,13,70.625,41.7164969592,10.874437647
1996-01-09,148,137.6,-2.77777777777778,20.625,72,35.3106594176,10.095550525
1996-01-10,119,140,-5.83333333333333,18.125,70.5,34.6530993719,9.933223419
1996-01-11,120,138,-3.05555555555556,24.5,90.5,25.479379353,10.605265121
1996-01-12,128,135.75,-1.94444444444444,27.125,92.75,29.570733368,8.037324461
1996-01-13,113,147.75,0,30.75,81.25,38.9781791187,5.613053161
1996-01-14,111,133.4,3.05555555555556,28.5,81.875,16.938155846,13.735292618
1996-01-15,117,136,-4.44444444444444,14.25,67.25,9.423636929,24.0073458732
1996-01-16,127,137.6,0.277777777777778,40,96,37.6271367362,5.957764702
1996-01-17,131,140,8.33333333333333,49.125,81.625,32.89894668,8.621626764
1996-01-18,104,138,2.5,19.75,83.75,15.423137286,17.158938007
1996-01-19,113,135.75,-12.7777777777778,1.5,73,23.935491203,20.201858237
1996-01-20,131,147.75,-9.16666666666667,12,71.75,23.828453514,8.920752163
1996-01-21,119,133.4,-3.61111111111111,26.25,80.875,29.379921524,9.027770675
1996-01-22,123,136,3.05555555555556,33,83.25,29.701374411,10.745325789
1996-01-23,123,137.6,0.555555555555556,33,97,26.865913063,8.728326076
1996-01-24,119,140,-6.38888888888889,4.375,62,22.901453752,16.31851021
1996-01-25,112,138,-6.66666666666667,23.375,72.5,33.462164699,8.548630584
1996-01-26,114,135.75,0,28.375,85.875,25.910292125,9.996845922
1996-01-27,112,147.75,-8.61111111111111,3.875,59.375,34.0897871688,24.4357679761
1996-01-28,104,133.4,-7.22222222222222,15.125,54,24.608297788,13.669214172
1996-01-29,133,136,-7.5,-2.5,64.75,32.987233842,18.197986782
1996-01-30,130,137.6,-16.6666666666667,-13.625,50,41.3520173858,13.969560088
1996-01-31,103,140,-19.4444444444444,-10,61.5,29.477091428,11.832882915
1996-02-01,131,137.25,-16.9444444444444,-12.875,58.5,32.676695447,14.302570307
1996-02-02,117,140,-23.6111111111111,-21,60.375,50.673291907,14.419730102
1996-02-03,119,135.75,-24.4444444444444,-18.875,63.75,26.165072984,12.562905566
1996-02-04,114,130,-21.1111111111111,-7.875,67.125,16.361388978,13.518926511
1996-02-05,119,142.25,-11.3888888888889,5.25,67.625,49.54369789,10.985377403
1996-02-06,134,134.75,-7.5,20.625,61.75,67.466758615,10.236005365
1996-02-07,115,129,3.33333333333333,34.75,77.75,41.0745961119,9.391198283
1996-02-08,123,137.25,4.16666666666667,34.5,84.125,20.315569177,7.462764713
1996-02-09,129,140,3.88888888888889,37.75,83.5,29.699261447,9.261841257
1996-02-10,123,135.75,6.94444444444444,29.625,71.5,26.779556429,20.159508376
1996-02-11,112,130,0,19.625,63.125,11.342422726,28.2535969882
1996-02-12,118,142.25,-5,14.375,70.875,14.715632297,18.993769692
1996-02-13,108,134.75,-2.5,26.875,76.25,29.593565952,8.838121423
1996-02-14,97,129,-2.5,19.25,70.75,21.289468814,12.900493491
1996-02-15,144,137.25,-4.44444444444444,20.625,81.375,22.617010205,16.232888582
1996-02-16,134,140,-6.11111111111111,14.25,69.375,21.858195918,19.007835256
1996-02-17,96,135.75,-4.72222222222222,10.625,61.625,28.853876629,17.210279631
1996-02-18,110,130,-7.5,19.75,77.125,30.867911154,14.777414211
1996-02-19,108,142.25,0.555555555555556,31.875,73,35.8370472234,8.962686498
1996-02-20,122,134.75,6.38888888888889,41.25,89.25,47.51895436,7.554858705
1996-02-21,126,129,-0.277777777777778,31.875,97.5,21.191627049,20.173430812
